ad_id,scraped_date,type,city,region,price,area,bedrooms,bathrooms,level_numeric,level_label,furnished
194199334,2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,27000.0,200.0,3,3,2.0,2,unknown
194200074,2026-05-10,apartment,Giza,6th Of October,17000.0,175.0,2,3,2.0,2,no
194200070,2026-05-10,apartment,Cairo,Madinaty,6000.0,116.0,3,2,5.0,5,no
194200063,2026-05-10,apartment,Cairo,Rehab City,9500.0,122.0,3,2,0.0,Ground,no
192239580,2026-05-10,duplex,Cairo,New Cairo - El Tagamoa,31000.0,236.0,3,3,2.0,2,yes
192239552,2026-05-10,duplex,Cairo,New Cairo - El Tagamoa,35000.0,317.0,3,3,,Highest,yes
192157591,2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,19000.0,149.0,2,2,0.0,Ground,yes
192157446,2026-05-10,duplex,Cairo,New Cairo - El Tagamoa,32000.0,248.0,3,3,0.0,Ground,yes
192157229,2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,20000.0,187.0,3,3,2.0,2,yes
192156619,2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,25000.0,230.0,3,3,2.0,2,yes
194199960,2026-05-10,duplex,Giza,Sheikh Zayed,25000.0,250.0,3,3,0.0,Ground,no
194199864,2026-05-10,studio,Cairo,New Cairo - El Tagamoa,9000.0,150.0,1,1,0.0,Ground,yes
194199801,2026-05-10,apartment,Ismailia,Ismailia City,7000.0,170.0,3,2,1.0,1,yes
192240465,2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,35000.0,187.0,3,2,2.0,2,yes
192239492,2026-05-10,duplex,Cairo,New Cairo - El Tagamoa,35000.0,248.0,3,3,0.0,Ground,yes
194199932,2026-05-10,apartment,Cairo,Madinaty,5500.0,116.0,3,2,5.0,5,no
194199891,2026-05-10,apartment,Cairo,Madinaty,5000.0,92.0,2,1,2.0,2,no
194199835,2026-05-10,apartment,Cairo,Madinaty,6500.0,89.0,2,2,0.0,Ground,no
194199786,2026-05-10,apartment,Giza,Sheikh Zayed,15000.0,250.0,3,3,2.0,2,no
193271698,2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,6000.0,145.0,3,2,4.0,4,no
194199746,2026-05-10,apartment,Giza,6th Of October,27000.0,237.0,3,3,0.0,Ground,no
194199741,2026-05-10,duplex,Cairo,Maadi,3500.0,100.0,2,2,2.0,2,no
194199730,2026-05-10,apartment,Cairo,Rehab City,7000.0,108.0,3,2,1.0,1,no
194199706,2026-05-10,apartment,Alexandria,Smoha,20000.0,248.0,3,3,9.0,9,yes
194199645,2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,20000.0,231.0,3,3,2.0,2,no
194199561,2026-05-10,apartment,Cairo,Madinaty,9500.0,200.0,4,3,1.0,1,no
194199553,2026-05-10,apartment,Cairo,Madinaty,12000.0,107.0,2,1,3.0,3,yes
194199540,2026-05-10,apartment,Giza,6th Of October,4000.0,200.0,3,2,4.0,4,unknown
194199515,2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,13000.0,300.0,4,3,1.0,1,no
194199141,2026-05-10,apartment,Matruh,Alamein,6000.0,88.0,2,1,1.0,1,yes
194161212,2026-05-10,apartment,Giza,Sheikh Zayed,10000.0,250.0,3,3,1.0,1,no
194199475,2026-05-10,apartment,Giza,Sheikh Zayed,3500.0,84.0,2,1,4.0,4,no
194199464,2026-05-10,apartment,Cairo,Rehab City,14000.0,157.0,3,3,1.0,1,yes
194005909,2026-05-10,duplex,Cairo,New Cairo - El Tagamoa,37000.0,250.0,3,3,0.0,Ground,unknown
192786635,2026-05-10,apartment,Giza,Sheikh Zayed,11000.0,230.0,3,3,1.0,1,no
191852693,2026-05-10,apartment,Cairo,Sheraton,5500.0,120.0,2,2,1.0,1,no
194199437,2026-05-10,apartment,Alexandria,Roushdy,5000.0,100.0,2,1,6.0,6,yes
194199413,2026-05-10,apartment,Cairo,Madinaty,5500.0,82.0,2,1,0.0,Ground,no
194199401,2026-05-10,apartment,Giza,Agouza,16000.0,300.0,3,3,9.0,9,yes
194199383,2026-05-10,apartment,Giza,Sheikh Zayed,15000.0,200.0,3,2,2.0,2,yes
194199359,2026-05-10,apartment,Cairo,Madinaty,10000.0,78.0,2,1,1.0,1,yes
194199339,2026-05-10,apartment,Alexandria,Cleopatra,6000.0,120.0,2,1,6.0,6,yes
194146339,2026-05-10,apartment,Cairo,Sheraton,10000.0,170.0,2,2,3.0,3,no
194199258,2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,14000.0,200.0,3,2,0.0,Ground,no
194199232,2026-05-10,apartment,Giza,Mohandessin,10000.0,120.0,2,1,0.0,Ground,unknown
194199229,2026-05-10,apartment,Alexandria,Smoha,4500.0,100.0,2,1,9.0,9,yes
194160990,2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,10000.0,200.0,3,3,3.0,3,no
194199149,2026-05-10,apartment,Cairo,Sheraton,7500.0,120.0,2,1,2.0,2,no
194199096,2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,20000.0,144.0,2,3,3.0,3,no
194199081,2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,15000.0,240.0,4,3,2.0,2,yes
194198997,2026-05-10,duplex,Giza,Sheikh Zayed,23000.0,245.0,3,3,2.0,2,unknown
194198996,2026-05-10,apartment,Cairo,Katameya,13000.0,300.0,4,3,1.0,1,no
194198964,2026-05-10,duplex,Cairo,New Cairo - El Tagamoa,50000.0,450.0,8,5,1.0,1,no
194198949,2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,10000.0,210.0,3,2,2.0,2,no
194198947,2026-05-10,apartment,Giza,Sheikh Zayed,18000.0,240.0,3,3,0.0,Ground,unknown
194198943,2026-05-10,apartment,Giza,Sheikh Zayed,25000.0,205.0,3,3,2.0,2,no
194198897,2026-05-10,apartment,Alexandria,Laurent,8000.0,180.0,3,1,10.0,10+,yes
194198875,2026-05-10,apartment,Giza,Sheikh Zayed,7500.0,210.0,3,3,2.0,2,no
194198851,2026-05-10,penthouse,Cairo,New Cairo - El Tagamoa,35000.0,400.0,4,4,2.0,2,no
194198827,2026-05-10,apartment,Giza,Sheikh Zayed,8500.0,70.0,2,1,2.0,2,yes
194198808,2026-05-10,duplex,Cairo,New Cairo - El Tagamoa,44000.0,370.0,4,5,3.0,3,unknown
194198779,2026-05-10,duplex,Giza,Sheikh Zayed,30000.0,285.0,4,4,0.0,Ground,no
194198753,2026-05-10,apartment,Giza,Sheikh Zayed,12000.0,100.0,2,1,4.0,4,yes
194186469,2026-05-10,apartment,Giza,Dokki,6500.0,80.0,2,1,1.0,1,yes
194198702,2026-05-10,apartment,Cairo,Rehab City,20000.0,155.0,3,3,1.0,1,yes
194198698,2026-05-10,apartment,Cairo,Madinaty,9500.0,145.0,3,2,5.0,5,no
194198685,2026-05-10,apartment,Giza,6th Of October,25000.0,237.0,3,3,2.0,2,no
194198663,2026-05-10,apartment,Cairo,Rehab City,23000.0,305.0,4,4,1.0,1,no
194198650,2026-05-10,apartment,Giza,Sheikh Zayed,6000.0,130.0,6,2,5.0,5,unknown
194198639,2026-05-10,apartment,Giza,Sheikh Zayed,15000.0,190.0,3,2,0.0,Ground,no
194198626,2026-05-10,apartment,Alexandria,Saba Pasha,13000.0,400.0,5,3,7.0,7,no
194198613,2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,12000.0,185.0,3,2,0.0,Ground,unknown
194198523,2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,12000.0,150.0,3,2,1.0,1,no
192327525,2026-05-10,apartment,Cairo,Nasr City,27000.0,250.0,4,3,1.0,1,no
194198570,2026-05-10,apartment,Cairo,Rehab City,13000.0,129.0,3,2,3.0,3,yes
173387849,2026-05-10,apartment,Cairo,Nasr City,21000.0,250.0,3,3,1.0,1,no
194198522,2026-05-10,apartment,Giza,Sheikh Zayed,10000.0,70.0,2,1,0.0,Ground,yes
194198515,2026-05-10,apartment,Giza,Sheikh Zayed,4000.0,97.0,2,1,1.0,1,no
192454583,2026-05-10,apartment,Cairo,Nasr City,27000.0,250.0,4,3,1.0,1,no
192454503,2026-05-10,apartment,Cairo,Nasr City,27000.0,300.0,6,3,8.0,8,no
192450231,2026-05-10,apartment,Cairo,Nasr City,18000.0,300.0,6,3,5.0,5,no
192450162,2026-05-10,apartment,Cairo,Nasr City,25000.0,250.0,4,2,3.0,3,no
194198465,2026-05-10,apartment,Alexandria,Kafr Abdo,9000.0,165.0,3,2,10.0,10,no
192471102,2026-05-10,apartment,Cairo,Nasr City,35000.0,400.0,10,5,0.0,Ground,yes
190470296,2026-05-10,apartment,Cairo,Nasr City,35000.0,344.0,5,3,4.0,4,no
190466550,2026-05-10,apartment,Cairo,Nasr City,20000.0,260.0,4,2,0.0,Ground,no
194198444,2026-05-10,apartment,Cairo,Rehab City,6000.0,99.0,2,1,4.0,4,yes
194198439,2026-05-10,apartment,Giza,Sheikh Zayed,12000.0,145.0,3,2,2.0,2,no
194198371,2026-05-10,apartment,Cairo,Madinaty,6000.0,116.0,3,2,1.0,1,no
194198306,2026-05-10,studio,Cairo,Rehab City,10000.0,60.0,1,1,0.0,Ground,yes
194192423,2026-05-10,studio,Giza,Sheikh Zayed,15000.0,100.0,1,2,2.0,2,no
194192405,2026-05-10,studio,Giza,Sheikh Zayed,15000.0,100.0,1,2,2.0,2,no
194192324,2026-05-10,apartment,Giza,Sheikh Zayed,23000.0,235.0,3,3,2.0,2,no
194174547,2026-05-10,duplex,Giza,Sheikh Zayed,30000.0,240.0,3,3,0.0,Ground,no
194162157,2026-05-10,studio,Cairo,New Cairo - El Tagamoa,12000.0,90.0,1,2,2.0,2,no
194198265,2026-05-10,apartment,Giza,Sheikh Zayed,8500.0,300.0,5,2,0.0,Ground,unknown
194198258,2026-05-10,apartment,Cairo,Nasr City,5500.0,200.0,3,2,5.0,5,unknown
194198242,2026-05-10,studio,Cairo,New Cairo - El Tagamoa,7000.0,140.0,2,1,0.0,Ground,no
194198163,2026-05-10,apartment,Cairo,Rehab City,6000.0,99.0,2,1,4.0,4,no
194198156,2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,12000.0,180.0,3,2,0.0,Ground,no
194197640,2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,15000.0,275.0,3,1,2.0,2,no
194198112,2026-05-10,apartment,Cairo,Sheraton,6500.0,120.0,2,2,8.0,8,no
194198063,2026-05-10,apartment,Cairo,Madinaty,23000.0,325.0,3,4,6.0,6,no
194198037,2026-05-10,apartment,Cairo,Madinaty,5500.0,82.0,2,1,5.0,5,no
194198017,2026-05-10,apartment,Giza,Sheikh Zayed,4500.0,70.0,1,1,3.0,3,yes
194197995,2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,9000.0,210.0,3,3,1.0,1,no
194197979,2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,15000.0,146.0,2,2,2.0,2,no
194197953,2026-05-10,duplex,Cairo,New Cairo - El Tagamoa,30000.0,430.0,4,3,0.0,Ground,no
194197943,2026-05-10,penthouse,Cairo,New Cairo - El Tagamoa,25000.0,305.0,3,4,3.0,3,unknown
194197938,2026-05-10,apartment,Cairo,Nasr City,6500.0,120.0,2,1,1.0,1,yes
194197936,2026-05-10,apartment,Cairo,Madinaty,4500.0,58.0,1,1,0.0,Ground,no
194197882,2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,14000.0,200.0,3,2,1.0,1,yes
194197846,2026-05-10,studio,Cairo,New Cairo - El Tagamoa,7000.0,140.0,2,1,0.0,Ground,unknown
194197832,2026-05-10,apartment,Cairo,Madinaty,15000.0,320.0,3,3,2.0,2,no
194179690,2026-05-10,studio,Cairo,Madinaty,13000.0,59.0,1,1,0.0,Ground,yes
193744302,2026-05-10,apartment,Giza,Sheikh Zayed,13000.0,220.0,3,3,0.0,Ground,no
194197806,2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,28000.0,148.0,2,2,0.0,Ground,unknown
194197785,2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,12000.0,190.0,3,2,0.0,Ground,unknown
194197767,2026-05-10,studio,Cairo,Rehab City,12000.0,60.0,1,1,0.0,Ground,yes
194197755,2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,14000.0,200.0,3,2,0.0,Ground,no
193576647,2026-05-10,apartment,Cairo,Maadi,8500.0,150.0,3,1,8.0,8,unknown
194197705,2026-05-10,apartment,Red Sea,Hurghada,4000.0,75.0,2,1,4.0,4,yes
194197686,2026-05-10,apartment,Cairo,Madinaty,5000.0,92.0,2,1,3.0,3,no
194197681,2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,20000.0,207.0,3,3,2.0,2,unknown
194197672,2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,3000.0,130.0,3,2,1.0,1,no
194197671,2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,7000.0,160.0,3,2,0.0,Ground,no
194197649,2026-05-10,apartment,Cairo,Madinaty,9000.0,65.0,2,1,4.0,4,yes
194163241,2026-05-10,apartment,Cairo,Rehab City,5500.0,90.0,2,1,4.0,4,no
194197623,2026-05-10,apartment,Cairo,Rehab City,9500.0,122.0,3,2,0.0,Ground,no
194197592,2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,8000.0,200.0,3,2,2.0,2,no
194197539,2026-05-10,apartment,Cairo,Madinaty,9000.0,82.0,2,1,4.0,4,yes
194197511,2026-05-10,apartment,Cairo,Rehab City,7500.0,89.0,2,2,4.0,4,no
194197492,2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,25000.0,182.0,3,2,0.0,Ground,no
194197465,2026-05-10,apartment,Cairo,Sheraton,5000.0,120.0,2,2,7.0,7,no
194197437,2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,4500.0,140.0,3,3,5.0,5,unknown
194197430,2026-05-10,apartment,Giza,Sheikh Zayed,20000.0,213.0,3,3,2.0,2,no
194197396,2026-05-10,apartment,Giza,Sheikh Zayed,6000.0,70.0,2,1,3.0,3,yes
194197380,2026-05-10,apartment,Giza,6th Of October,7000.0,88.0,2,1,0.0,Ground,yes
194197370,2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,11000.0,210.0,3,3,1.0,1,no
194197304,2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,30000.0,278.0,3,3,2.0,2,yes
194197299,2026-05-10,duplex,Cairo,New Cairo - El Tagamoa,32000.0,300.0,4,2,0.0,Ground,no
194197289,2026-05-10,apartment,Cairo,Maadi,7500.0,150.0,2,2,3.0,3,yes
194183930,2026-05-10,apartment,Cairo,Madinaty,6000.0,116.0,3,2,4.0,4,no
194197244,2026-05-10,apartment,Cairo,Nasr City,3800.0,140.0,3,2,10.0,10,unknown
194197208,2026-05-10,apartment,Cairo,Rehab City,7500.0,131.0,3,3,5.0,5,no
194197180,2026-05-10,apartment,Cairo,Sheraton,7000.0,120.0,2,1,7.0,7,no
194197179,2026-05-10,apartment,Giza,6th Of October,23000.0,230.0,3,2,2.0,2,no
194197166,2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,16000.0,156.0,2,3,1.0,1,no
194197162,2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,14000.0,135.0,2,2,0.0,Ground,unknown
194197153,2026-05-10,apartment,Giza,Sheikh Zayed,9000.0,75.0,2,1,2.0,2,yes
194197140,2026-05-10,duplex,Cairo,New Cairo - El Tagamoa,24000.0,211.0,3,3,0.0,Ground,no
194197095,2026-05-10,apartment,Alexandria,Kafr Abdo,9000.0,200.0,3,2,10.0,10,no
194197080,2026-05-10,apartment,Cairo,Nasr City,7000.0,165.0,3,2,5.0,5,no
194196826,2026-05-10,apartment,Cairo,Madinaty,5500.0,100.0,2,1,6.0,6,unknown
194197077,2026-05-10,apartment,Giza,Sheikh Zayed,20000.0,210.0,3,3,2.0,2,yes
194197053,2026-05-10,apartment,Cairo,Rehab City,9500.0,122.0,3,2,0.0,Ground,unknown
194197051,2026-05-10,apartment,Cairo,Sheraton,7500.0,150.0,2,2,4.0,4,no
194197044,2026-05-10,apartment,Cairo,Sheraton,6000.0,120.0,2,1,4.0,4,no
194197023,2026-05-10,apartment,Giza,6th Of October,18000.0,170.0,2,3,0.0,Ground,no
194197022,2026-05-10,apartment,Cairo,Rehab City,13000.0,131.0,3,2,2.0,2,yes
194196980,2026-05-10,apartment,Giza,Sheikh Zayed,13000.0,170.0,3,2,2.0,2,no
194196952,2026-05-10,apartment,Cairo,Madinaty,4500.0,103.0,3,2,4.0,4,no
194196950,2026-05-10,apartment,Cairo,Sheraton,6500.0,130.0,2,2,8.0,8,no
194180952,2026-05-10,apartment,Giza,Sheikh Zayed,12000.0,122.0,3,2,4.0,4,yes
194196920,2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,14000.0,174.0,2,2,2.0,2,no
194196908,2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,6000.0,200.0,3,3,0.0,Ground,no
194196891,2026-05-10,apartment,Alexandria,Sidi Gaber,6500.0,160.0,3,2,6.0,6,no
194196844,2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,18500.0,150.0,2,2,3.0,3,no
193839592,2026-05-10,duplex,Cairo,New Cairo - El Tagamoa,23000.0,500.0,6,5,0.0,Ground,no
194196838,2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,25000.0,127.0,2,2,3.0,3,no
194182094,2026-05-10,apartment,Giza,Sheikh Zayed,15000.0,140.0,3,3,4.0,4,yes
194196805,2026-05-10,apartment,Giza,Sheikh Zayed,18000.0,173.0,2,3,1.0,1,unknown
194003127,2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,25000.0,245.0,3,3,2.0,2,unknown
193114842,2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,18000.0,205.0,3,3,2.0,2,no
193114328,2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,15000.0,172.0,3,2,1.0,1,no
194196748,2026-05-10,apartment,Cairo,Madinaty,6200.0,124.0,3,2,1.0,1,no
169984186,2026-05-10,apartment,Giza,6th Of October,4100.0,130.0,2,2,3.0,3,no
194196725,2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,12000.0,240.0,3,3,2.0,2,no
194196715,2026-05-10,apartment,Cairo,Rehab City,9500.0,122.0,3,2,0.0,Ground,no
194196626,2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,8000.0,150.0,3,2,3.0,3,no
194196602,2026-05-10,apartment,Cairo,Madinaty,11000.0,96.0,2,2,1.0,1,unknown
194196567,2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,8000.0,140.0,2,2,1.0,1,no
194196538,2026-05-10,studio,Giza,Sheikh Zayed,7500.0,90.0,1,1,3.0,3,yes
194196507,2026-05-10,apartment,Cairo,Madinaty,7000.0,140.0,3,2,2.0,2,unknown
194196500,2026-05-10,apartment,Cairo,Madinaty,20000.0,175.0,3,3,5.0,5,yes
194196452,2026-05-10,apartment,Cairo,Madinaty,18000.0,135.0,3,2,0.0,Ground,yes
194196428,2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,7500.0,180.0,3,2,0.0,Ground,no
194150150,2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,40000.0,355.0,3,4,2.0,2,unknown
194168131,2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,9000.0,160.0,3,3,2.0,2,no
194196340,2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,16000.0,155.0,2,3,3.0,3,no
194196203,2026-05-10,studio,Cairo,Rehab City,6500.0,63.0,1,1,0.0,Ground,no
194196181,2026-05-10,apartment,Giza,6th Of October,16000.0,173.0,2,3,1.0,1,no
194196171,2026-05-10,duplex,Cairo,New Cairo - El Tagamoa,25000.0,148.0,2,2,0.0,Ground,yes
194196167,2026-05-10,apartment,Giza,Sheikh Zayed,15000.0,204.0,3,3,1.0,1,no
194196148,2026-05-10,apartment,Cairo,Heliopolis,16000.0,180.0,3,2,5.0,5,unknown
194196139,2026-05-10,apartment,Cairo,Rehab City,11000.0,90.0,2,1,2.0,2,yes
194196131,2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,35000.0,133.0,2,2,1.0,1,yes
194196113,2026-05-10,apartment,Giza,Sheikh Zayed,9000.0,250.0,3,2,3.0,3,no
194196091,2026-05-10,apartment,Giza,Sheikh Zayed,18000.0,175.0,3,2,1.0,1,unknown
194196088,2026-05-10,apartment,Cairo,Madinaty,5000.0,96.0,2,2,0.0,Ground,no
194196085,2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,40000.0,238.0,4,4,1.0,1,yes
194196049,2026-05-10,apartment,Cairo,Zahraa Al Maadi,7000.0,160.0,3,2,4.0,4,unknown
194194478,2026-05-10,apartment,Cairo,Zahraa Al Maadi,6500.0,200.0,3,2,1.0,1,no
194196075,2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,9000.0,210.0,3,3,1.0,1,unknown
194167478,2026-05-10,apartment,Giza,Sheikh Zayed,11000.0,204.0,3,3,2.0,2,no
194196043,2026-05-10,duplex,Cairo,New Cairo - El Tagamoa,35000.0,300.0,3,5,0.0,Ground,no
194196036,2026-05-10,duplex,Giza,Sheikh Zayed,35000.0,245.0,3,3,2.0,2,yes
194196030,2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,4000.0,100.0,3,1,1.0,1,no
194195993,2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,25000.0,350.0,4,5,0.0,Ground,no
194195965,2026-05-10,apartment,Cairo,Sheraton,6500.0,120.0,2,2,7.0,7,no
194195947,2026-05-10,studio,Cairo,New Cairo - El Tagamoa,6000.0,250.0,1,1,,Highest,no
194195941,2026-05-10,apartment,Cairo,Rehab City,10000.0,90.0,2,1,1.0,1,yes
194195939,2026-05-10,apartment,Giza,Sheikh Zayed,12000.0,300.0,3,3,0.0,Ground,no
194195918,2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,25000.0,146.0,2,2,0.0,Ground,yes
194195910,2026-05-10,apartment,Alexandria,Camp Caesar,5000.0,75.0,1,1,0.0,Ground,no
194195895,2026-05-10,apartment,Cairo,Sheraton,6500.0,110.0,2,1,3.0,3,no
194195863,2026-05-10,apartment,Cairo,Madinaty,7000.0,135.0,3,2,1.0,1,no
194195871,2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,15000.0,147.0,3,2,2.0,2,no
194195806,2026-05-10,apartment,Giza,Sheikh Zayed,16000.0,220.0,3,3,2.0,2,no
194195803,2026-05-10,apartment,Giza,Sheikh Zayed,18000.0,165.0,2,3,0.0,Ground,no
194195785,2026-05-10,apartment,Giza,Sheikh Zayed,8000.0,146.0,3,2,0.0,Ground,no
194195602,2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,7000.0,240.0,3,2,3.0,3,no
194195638,2026-05-10,apartment,Cairo,Madinaty,5000.0,89.0,2,2,3.0,3,no
194195587,2026-05-10,apartment,Cairo,Rehab City,10000.0,90.0,2,1,0.0,Ground,yes
194195579,2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,8000.0,230.0,3,2,0.0,Ground,no
194195556,2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,10000.0,220.0,3,3,3.0,3,unknown
194195554,2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,7500.0,190.0,3,2,3.0,3,no
194195522,2026-05-10,studio,Cairo,Madinaty,8000.0,58.0,1,1,0.0,Ground,yes
194195515,2026-05-10,duplex,Giza,Sheikh Zayed,43000.0,400.0,4,4,2.0,2,no
194195508,2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,8000.0,200.0,3,2,2.0,2,no
194195501,2026-05-10,apartment,Giza,Sheikh Zayed,15000.0,105.0,1,2,3.0,3,no
194195486,2026-05-10,studio,Cairo,Rehab City,6500.0,60.0,1,1,0.0,Ground,no
194195484,2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,15000.0,180.0,3,3,0.0,Ground,no
194195482,2026-05-10,apartment,Giza,Sheikh Zayed,3000.0,70.0,2,1,1.0,1,no
194150167,2026-05-10,apartment,Alexandria,Dhahria,3000.0,80.0,2,1,3.0,3,no
194195404,2026-05-10,apartment,Cairo,Madinaty,7000.0,131.0,3,2,5.0,5,no
194195399,2026-05-10,apartment,Cairo,Rehab City,8000.0,155.0,3,3,2.0,2,no
194195373,2026-05-10,apartment,Giza,6th Of October,10000.0,200.0,3,2,2.0,2,yes
194195365,2026-05-10,apartment,Giza,Sheikh Zayed,14000.0,115.0,1,2,3.0,3,no
194195352,2026-05-10,apartment,Giza,Sheikh Zayed,25000.0,237.0,3,3,2.0,2,no
194195345,2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,10000.0,180.0,3,3,0.0,Ground,no
194195335,2026-05-10,apartment,Giza,Sheikh Zayed,18000.0,125.0,2,3,2.0,2,no
194195310,2026-05-10,apartment,Cairo,Madinaty,4500.0,103.0,3,2,4.0,4,no
194195297,2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,50000.0,160.0,2,2,0.0,Ground,yes
194195287,2026-05-10,apartment,Cairo,Zahraa Al Maadi,5800.0,180.0,3,2,8.0,8,no
194195281,2026-05-10,apartment,Cairo,Rehab City,6000.0,89.0,2,2,3.0,3,no
194195279,2026-05-10,apartment,Cairo,Madinaty,6000.0,70.0,2,1,0.0,Ground,no
194195273,2026-05-10,apartment,Giza,Sheikh Zayed,13000.0,190.0,3,2,1.0,1,no
194195180,2026-05-10,apartment,Cairo,Badr City,4000.0,75.0,2,1,1.0,1,yes
194195170,2026-05-10,apartment,Cairo,Madinaty,4500.0,103.0,3,2,1.0,1,unknown
194195120,2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,5500.0,81.0,2,1,4.0,4,no
194195080,2026-05-10,apartment,Cairo,Zahraa Al Maadi,7000.0,170.0,3,2,0.0,Ground,no
194195055,2026-05-10,duplex,Cairo,New Cairo - El Tagamoa,19000.0,340.0,4,4,0.0,Ground,no
194165323,2026-05-10,apartment,Cairo,Nasr City,3800.0,140.0,2,2,10.0,10,unknown
194195004,2026-05-10,apartment,Cairo,Heliopolis,4500.0,110.0,2,1,5.0,5,no
194195001,2026-05-10,duplex,Cairo,New Cairo - El Tagamoa,30000.0,350.0,3,3,0.0,Ground,yes
194161635,2026-05-10,apartment,Giza,Sheikh Zayed,22000.0,115.0,3,2,2.0,2,yes
194194980,2026-05-10,duplex,Cairo,New Cairo - El Tagamoa,25000.0,240.0,3,3,0.0,Ground,no
194194955,2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,17000.0,148.0,2,3,3.0,3,unknown
194194928,2026-05-10,apartment,Cairo,Madinaty,8000.0,90.0,2,1,6.0,6,yes
194194882,2026-05-10,apartment,Cairo,Madinaty,4500.0,96.0,2,2,2.0,2,no
194194871,2026-05-10,studio,Cairo,Madinaty,8500.0,58.0,1,1,0.0,Ground,yes
194194770,2026-05-10,apartment,Giza,Sheikh Zayed,13000.0,130.0,3,2,2.0,2,yes
194194768,2026-05-10,apartment,Cairo,Katameya,5000.0,175.0,3,2,3.0,3,no
194194766,2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,14000.0,160.0,3,2,2.0,2,no
194194753,2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,10000.0,180.0,3,2,1.0,1,no
194194736,2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,20000.0,184.0,3,3,2.0,2,unknown
194194710,2026-05-10,apartment,Cairo,Madinaty,5500.0,92.0,2,1,3.0,3,no
194194665,2026-05-10,apartment,Alexandria,Laurent,5000.0,175.0,3,2,2.0,2,no
194179274,2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,12000.0,185.0,3,2,1.0,1,no
194194645,2026-05-10,apartment,Cairo,Madinaty,5500.0,107.0,2,1,6.0,6,no
