scraped_date,type,city,region,price,area,bedrooms,bathrooms,floor_numeric,floor_label,furnished
2026-05-10,apartment,Alexandria,Kafr Abdo,11000,200,2,2,10.0,10,no
2026-05-10,apartment,Cairo,Rehab City,18000,108,3,1,2.0,2,yes
2026-05-10,apartment,Cairo,Rehab City,10000,171,3,3,2.0,2,no
2026-05-10,apartment,Cairo,Nasr City,22500,250,3,3,3.0,3,yes
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,15000,400,4,3,2.0,2,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,21000,208,3,3,3.0,3,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,22500,210,3,3,4.0,4,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,20000,330,3,3,3.0,3,yes
2026-05-10,apartment,Cairo,Madinaty,14000,137,3,2,3.0,3,yes
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,30000,197,3,3,2.0,2,yes
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,30000,133,2,2,4.0,4,yes
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,10000,200,3,3,0.0,Ground,no
2026-05-10,apartment,Cairo,Nasr City,4000,120,3,1,3.0,3,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,11000,150,3,2,0.0,Ground,yes
2026-05-10,apartment,Cairo,Heliopolis,35000,390,4,4,6.0,6,no
2026-05-10,duplex,Cairo,New Cairo - El Tagamoa,45000,253,4,3,0.0,Ground,yes
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,17000,148,2,3,3.0,3,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,27000,140,2,3,2.0,2,yes
2026-05-10,apartment,Cairo,Rehab City,8500,131,3,2,3.0,3,no
2026-05-10,studio,Cairo,New Cairo - El Tagamoa,15000,88,1,1,2.0,2,yes
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,15000,160,3,2,2.0,2,no
2026-05-10,apartment,Cairo,Rehab City,18000,139,3,3,3.0,3,yes
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,20000,200,3,3,2.0,2,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,20000,133,2,2,1.0,1,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,32000,145,2,2,2.0,2,yes
2026-05-10,apartment,Cairo,Madinaty,4700,82,2,1,2.0,2,no
2026-05-10,apartment,Cairo,Madinaty,5000,107,2,1,2.0,2,no
2026-05-10,apartment,Cairo,Rehab City,15000,99,2,1,3.0,3,yes
2026-05-10,apartment,Giza,Sheikh Zayed,6000,130,3,2,2.0,2,no
2026-05-10,apartment,Alexandria,Kafr Abdo,8000,175,3,2,4.0,4,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,21000,240,3,3,1.0,1,no
2026-05-10,apartment,Giza,Dokki,14000,85,3,1,0.0,Ground,yes
2026-05-10,apartment,Cairo,Rehab City,15000,99,2,1,2.0,2,yes
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,12000,160,3,2,2.0,2,yes
2026-05-10,apartment,Alexandria,Kafr Abdo,7000,165,3,1,3.0,3,no
2026-05-10,apartment,Cairo,Nasr City,20000,300,4,3,1.0,1,no
2026-05-10,apartment,Cairo,Rehab City,16000,90,2,1,1.0,1,yes
2026-05-10,apartment,Cairo,Madinaty,9500,175,3,3,6.0,6,no
2026-05-10,apartment,Cairo,Madinaty,6500,135,3,2,1.0,1,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,19000,165,3,3,1.0,1,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,20000,208,3,3,3.0,3,no
2026-05-10,duplex,Cairo,New Cairo - El Tagamoa,10000,350,3,3,0.0,Ground,no
2026-05-10,apartment,Cairo,Rehab City,17000,90,2,1,1.0,1,yes
2026-05-10,studio,Cairo,New Cairo - El Tagamoa,28000,100,1,1,0.0,Ground,yes
2026-05-10,apartment,Cairo,Rehab City,20000,136,3,2,1.0,1,yes
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,14000,165,3,2,1.0,1,yes
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,24000,197,3,2,1.0,1,yes
2026-05-10,duplex,Cairo,New Cairo - El Tagamoa,34000,290,3,4,0.0,Ground,no
2026-05-10,apartment,Cairo,Rehab City,17000,90,2,1,0.0,Ground,yes
2026-05-10,apartment,Giza,Sheikh Zayed,5000,190,3,2,3.0,3,no
2026-05-10,duplex,Cairo,New Cairo - El Tagamoa,30000,311,3,4,2.0,2,yes
2026-05-10,apartment,Cairo,Rehab City,17000,99,2,1,0.0,Ground,yes
2026-05-10,apartment,Cairo,Madinaty,9000,175,3,3,6.0,6,no
2026-05-10,apartment,Cairo,Madinaty,9000,175,3,3,4.0,4,no
2026-05-10,apartment,Cairo,Heliopolis,5000,130,2,1,9.0,9,no
2026-05-10,apartment,Cairo,Madinaty,10500,145,3,2,5.0,5,no
2026-05-10,duplex,Cairo,New Cairo - El Tagamoa,33000,300,3,3,0.0,Ground,no
2026-05-10,studio,Cairo,Rehab City,7000,60,1,1,0.0,Ground,yes
2026-05-10,apartment,Cairo,Madinaty,8500,149,3,3,0.0,Ground,no
2026-05-10,apartment,Cairo,Nasr City,9000,200,3,2,4.0,4,yes
2026-05-10,duplex,Cairo,New Cairo - El Tagamoa,40000,300,4,3,0.0,Ground,no
2026-05-10,apartment,Cairo,Rehab City,7500,131,3,2,1.0,1,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,36000,289,4,4,1.0,1,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,25000,100,1,1,0.0,Ground,yes
2026-05-10,studio,Cairo,New Cairo - El Tagamoa,24000,100,1,1,0.0,Ground,yes
2026-05-10,apartment,Cairo,Madinaty,6000,116,3,2,1.0,1,no
2026-05-10,apartment,Cairo,Madinaty,7500,124,3,2,0.0,Ground,no
2026-05-10,duplex,Cairo,New Cairo - El Tagamoa,35000,210,3,3,2.0,2,yes
2026-05-10,apartment,Cairo,Madinaty,5500,96,2,2,5.0,5,no
2026-05-10,apartment,Giza,Sheikh Zayed,10000,215,3,3,1.0,1,no
2026-05-10,duplex,Cairo,New Cairo - El Tagamoa,25000,278,4,4,0.0,Ground,no
2026-05-10,apartment,Cairo,Madinaty,17000,140,3,2,3.0,3,yes
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,20000,160,2,3,1.0,1,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,15000,139,2,2,5.0,5,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,14000,146,2,2,1.0,1,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,23000,200,3,3,3.0,3,no
2026-05-10,apartment,Cairo,Rehab City,16000,99,2,1,3.0,3,yes
2026-05-10,apartment,Cairo,Nasr City,10000,70,3,2,6.0,6,yes
2026-05-10,room,Cairo,Nasr City,7500,130,3,1,8.0,8,yes
2026-05-10,apartment,Cairo,Nasr City,4240,132,3,2,2.0,2,no
2026-05-10,apartment,Giza,Faisal,3500,170,3,2,3.0,3,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,17000,138,2,2,2.0,2,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,6500,102,2,1,4.0,4,no
2026-05-10,apartment,Cairo,Madinaty,10000,200,3,3,3.0,3,no
2026-05-10,apartment,Giza,Sheikh Zayed,15000,220,3,2,1.0,1,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,9000,220,3,3,0.0,Ground,no
2026-05-10,apartment,Cairo,Madinaty,7000,140,3,2,4.0,4,no
2026-05-10,studio,Cairo,New Cairo - El Tagamoa,15000,90,1,1,0.0,Ground,yes
2026-05-10,apartment,Cairo,Madinaty,15000,79,2,1,3.0,3,yes
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,7500,130,3,2,1.0,1,yes
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,25000,165,3,2,4.0,4,yes
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,21000,160,3,2,2.0,2,yes
2026-05-10,apartment,Giza,Haram,4000,170,3,2,3.0,3,no
2026-05-10,duplex,Cairo,New Cairo - El Tagamoa,30000,200,3,3,5.0,5,yes
2026-05-10,apartment,Cairo,Madinaty,17999,141,3,2,4.0,4,yes
2026-05-10,studio,Cairo,New Cairo - El Tagamoa,16000,90,1,1,3.0,3,yes
2026-05-10,apartment,Cairo,Madinaty,5000,80,2,1,4.0,4,no
2026-05-10,apartment,Cairo,Rehab City,10000,108,3,2,0.0,Ground,yes
2026-05-10,apartment,Giza,Sheikh Zayed,35000,200,4,3,0.0,Ground,yes
2026-05-10,apartment,Cairo,Madinaty,7500,135,3,2,3.0,3,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,24000,160,3,2,1.0,1,yes
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,10000,100,2,1,0.0,Ground,yes
2026-05-10,apartment,Cairo,Badr City,4500,100,3,1,2.0,2,yes
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,9000,136,3,2,0.0,Ground,yes
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,23000,100,1,1,0.0,Ground,yes
2026-05-10,apartment,Cairo,Rehab City,12500,90,2,1,2.0,2,yes
2026-05-10,apartment,Cairo,Rehab City,15000,157,3,2,4.0,4,yes
2026-05-10,apartment,Cairo,Madinaty,15000,265,3,3,0.0,Ground,no
2026-05-10,apartment,Cairo,Rehab City,22000,90,2,1,2.0,2,yes
2026-05-10,apartment,Cairo,Nasr City,3650,115,3,1,6.0,6,no
2026-05-10,apartment,Giza,Sheikh Zayed,4000,71,2,1,4.0,4,yes
2026-05-10,apartment,Cairo,Rehab City,12000,90,2,1,3.0,3,yes
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,22000,350,5,3,1.0,1,yes
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,10000,220,3,2,5.0,5,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,12000,220,3,2,5.0,5,no
2026-05-10,studio,Cairo,New Cairo - El Tagamoa,22000,100,1,1,0.0,Ground,yes
2026-05-10,apartment,Cairo,Badr City,4000,85,2,1,2.0,2,yes
2026-05-10,apartment,Alexandria,Raml Station,5200,135,2,1,2.0,2,yes
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,11000,220,3,2,5.0,5,no
2026-05-10,apartment,Giza,Mohandessin,45000,230,3,3,5.0,5,yes
2026-05-10,apartment,Cairo,Nasr City,11000,180,2,2,10.0,10,yes
2026-05-10,apartment,Cairo,Badr City,3000,105,2,1,2.0,2,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,3000,130,3,2,3.0,3,no
2026-05-10,apartment,Cairo,Madinaty,10000,200,3,3,5.0,5,no
2026-05-10,apartment,Cairo,Nasr City,12000,170,3,1,7.0,7,yes
2026-05-10,apartment,Cairo,Madinaty,18000,116,3,2,5.0,5,yes
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,28000,300,4,4,1.0,1,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,28500,300,4,4,1.0,1,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,30000,245,3,3,2.0,2,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,20000,220,3,3,4.0,4,no
2026-05-10,penthouse,Cairo,New Cairo - El Tagamoa,23000,166,2,3,3.0,3,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,25000,138,2,2,0.0,Ground,yes
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,15000,220,3,2,2.0,2,no
2026-05-10,apartment,Giza,Mohandessin,15000,250,4,3,4.0,4,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,20000,155,3,2,4.0,4,no
2026-05-10,apartment,Cairo,Madinaty,11000,70,2,1,3.0,3,yes
2026-05-10,apartment,Giza,Faisal,5200,140,3,2,3.0,3,no
2026-05-10,apartment,Cairo,Heliopolis,7500,120,2,2,0.0,Ground,no
2026-05-10,studio,Cairo,New Cairo - El Tagamoa,14000,90,1,1,3.0,3,yes
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,25000,146,2,2,0.0,Ground,yes
2026-05-10,duplex,Cairo,New Cairo - El Tagamoa,25000,143,2,3,1.0,1,yes
2026-05-10,apartment,Cairo,Rehab City,15000,90,2,1,2.0,2,yes
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,23000,140,2,2,2.0,2,yes
2026-05-10,apartment,Cairo,Rehab City,12000,162,3,3,3.0,3,no
2026-05-10,apartment,Cairo,Madinaty,5000,79,2,1,4.0,4,no
2026-05-10,apartment,Cairo,Madinaty,5500,96,2,2,1.0,1,no
2026-05-10,apartment,Giza,Sheikh Zayed,15000,250,3,3,2.0,2,no
2026-05-10,apartment,Cairo,Heliopolis,19500,150,3,2,8.0,8,no
2026-05-10,apartment,Cairo,Rehab City,6750,99,2,1,1.0,1,no
2026-05-10,apartment,Cairo,Heliopolis,7500,100,2,1,9.0,9,yes
2026-05-10,apartment,Cairo,Shorouk City,4000,165,3,2,2.0,2,no
2026-05-10,apartment,Giza,Sheikh Zayed,14500,145,3,2,2.0,2,yes
2026-05-10,apartment,Cairo,Madinaty,9000,175,3,3,3.0,3,no
2026-05-10,apartment,Giza,Sheikh Zayed,7500,70,2,1,2.0,2,yes
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,5000,60,2,1,,Highest,yes
2026-05-10,apartment,Cairo,Nasr City,4000,120,3,1,4.0,4,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,8500,200,3,3,1.0,1,no
2026-05-10,apartment,Cairo,Badr City,5500,110,3,1,3.0,3,yes
2026-05-10,apartment,Cairo,Madinaty,6200,116,3,2,1.0,1,no
2026-05-10,apartment,Giza,Mohandessin,25000,270,3,3,9.0,9,yes
2026-05-10,apartment,Cairo,Sheraton,20000,350,4,4,6.0,6,no
2026-05-10,apartment,Giza,Mohandessin,18000,190,3,2,10.0,10,yes
2026-05-10,apartment,Cairo,Madinaty,5000,92,2,1,2.0,2,no
2026-05-10,apartment,Cairo,Zahraa Al Maadi,11000,200,3,3,6.0,6,no
2026-05-10,apartment,Giza,Mohandessin,230000,220,5,2,7.0,7,no
2026-05-10,apartment,Cairo,Nasr City,5500,120,3,1,3.0,3,yes
2026-05-10,apartment,Cairo,Nasr City,30000,270,3,3,6.0,6,no
2026-05-10,apartment,Giza,Sheikh Zayed,15000,160,3,2,1.0,1,no
2026-05-10,apartment,Cairo,Nasr City,22000,280,3,2,6.0,6,no
2026-05-10,apartment,Cairo,Nasr City,35000,250,3,3,10.0,10,no
2026-05-10,apartment,Cairo,Rehab City,9500,180,3,3,4.0,4,no
2026-05-10,apartment,Giza,Sheikh Zayed,28000,160,3,3,2.0,2,yes
2026-05-10,studio,Cairo,Rehab City,12000,60,1,1,0.0,Ground,yes
2026-05-10,apartment,Giza,Sheikh Zayed,33000,198,3,3,2.0,2,yes
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,27000,146,2,2,2.0,2,yes
2026-05-10,studio,Cairo,Madinaty,10000,50,1,1,0.0,Ground,yes
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,24500,240,4,4,4.0,4,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,24000,240,4,4,2.0,2,no
2026-05-10,apartment,Cairo,Rehab City,21000,300,5,3,1.0,1,no
2026-05-10,apartment,Cairo,Nasr City,7000,110,2,1,9.0,9,no
2026-05-10,apartment,Cairo,Rehab City,9000,119,3,3,0.0,Ground,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,10000,150,2,2,2.0,2,yes
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,7000,150,2,2,0.0,Ground,no
2026-05-10,apartment,Cairo,Madinaty,6000,116,3,2,5.0,5,no
2026-05-10,apartment,Cairo,Rehab City,8500,122,3,2,0.0,Ground,no
2026-05-10,apartment,Cairo,Madinaty,5500,135,3,2,0.0,Ground,no
2026-05-10,apartment,Giza,Haram,4000,218,3,1,3.0,3,no
2026-05-10,apartment,Cairo,Rehab City,9800,109,2,1,3.0,3,yes
2026-05-10,apartment,Cairo,Sheraton,9500,170,3,2,2.0,2,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,19000,216,3,3,2.0,2,no
2026-05-10,apartment,Alexandria,Sidi Beshr,3000,90,2,1,10.0,10+,yes
2026-05-10,apartment,Cairo,Madinaty,5500,116,3,2,0.0,Ground,no
2026-05-10,apartment,Cairo,Madinaty,8500,103,3,2,4.0,4,yes
2026-05-10,apartment,Cairo,Rehab City,10000,119,3,3,2.0,2,yes
2026-05-10,apartment,Cairo,Madinaty,9000,143,3,1,6.0,6,yes
2026-05-10,apartment,Cairo,Madinaty,6000,131,3,2,1.0,1,no
2026-05-10,apartment,Alexandria,Mandara,5000,125,3,1,6.0,6,yes
2026-05-10,studio,Cairo,New Cairo - El Tagamoa,12000,85,1,2,0.0,Ground,yes
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,18000,200,3,3,2.0,2,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,28000,146,2,2,0.0,Ground,yes
2026-05-10,apartment,Cairo,Madinaty,8000,165,3,3,2.0,2,no
2026-05-10,apartment,Cairo,Obour City,3500,155,2,2,3.0,3,no
2026-05-10,apartment,Giza,Faisal,10500,160,3,2,8.0,8,yes
2026-05-10,apartment,Giza,Faisal,12000,180,3,2,10.0,10+,yes
2026-05-10,apartment,Giza,Mohandessin,10000,210,4,3,1.0,1,no
2026-05-10,apartment,Cairo,Helmeyat El Zaytoun,5000,150,3,1,1.0,1,no
2026-05-10,apartment,Cairo,Nasr City,12000,250,3,3,8.0,8,no
2026-05-10,studio,Cairo,New Cairo - El Tagamoa,12000,80,1,1,0.0,Ground,no
2026-05-10,apartment,Cairo,Rehab City,6500,123,3,2,4.0,4,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,15000,250,3,3,3.0,3,no
2026-05-10,apartment,Cairo,Heliopolis,7500,90,2,1,9.0,9,yes
2026-05-10,apartment,Alexandria,Gianaclis,5000,130,3,1,9.0,9,no
2026-05-10,apartment,Cairo,Heliopolis,13000,200,3,2,2.0,2,yes
2026-05-10,apartment,Cairo,Rehab City,13000,90,2,1,5.0,5,yes
2026-05-10,apartment,Cairo,Rehab City,19000,197,3,3,0.0,Ground,no
2026-05-10,apartment,Cairo,Madinaty,6200,116,2,2,1.0,1,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,23000,200,3,2,1.0,1,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,22000,146,2,2,3.0,3,yes
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,4000,130,3,2,5.0,5,no
2026-05-10,apartment,Cairo,Madinaty,6000,96,2,2,5.0,5,no
2026-05-10,apartment,Alexandria,Asafra,9000,120,2,1,10.0,10+,yes
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,30000,300,2,2,1.0,1,yes
2026-05-10,apartment,Giza,Sheikh Zayed,12500,70,2,1,3.0,3,yes
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,11000,185,3,3,4.0,4,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,15000,186,3,3,2.0,2,no
2026-05-10,apartment,Giza,Sheikh Zayed,15000,200,4,3,1.0,1,yes
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,40000,191,3,3,3.0,3,yes
2026-05-10,apartment,Cairo,Rehab City,7000,89,2,2,4.0,4,no
2026-05-10,apartment,Giza,Sheikh Zayed,6500,128,3,2,2.0,2,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,10000,200,3,3,1.0,1,no
2026-05-10,duplex,Giza,Sheikh Zayed,18000,320,4,3,2.0,2,yes
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,15000,140,2,2,5.0,5,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,7000,180,3,2,0.0,Ground,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,9000,175,3,2,0.0,Ground,no
2026-05-10,apartment,Giza,Sheikh Zayed,9500,200,3,2,2.0,2,yes
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,12000,200,3,2,0.0,Ground,yes
2026-05-10,apartment,Cairo,Madinaty,13000,70,2,1,1.0,1,yes
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,16000,220,3,3,1.0,1,no
2026-05-10,apartment,Cairo,Madinaty,16000,300,4,4,0.0,Ground,no
2026-05-10,apartment,Giza,Sheikh Zayed,5500,70,2,1,0.0,Ground,yes
2026-05-10,apartment,Cairo,Rehab City,10000,90,2,1,2.0,2,yes
2026-05-10,apartment,Cairo,Shubra,4000,122,2,2,3.0,3,no
2026-05-10,apartment,Alexandria,Sidi Gaber,6000,160,3,2,5.0,5,no
2026-05-10,duplex,Cairo,New Cairo - El Tagamoa,64000,300,3,4,4.0,4,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,20000,155,2,2,0.0,Ground,no
2026-05-10,apartment,Giza,Sheikh Zayed,11000,100,2,1,0.0,Ground,yes
2026-05-10,apartment,Cairo,Madinaty,7500,140,3,2,2.0,2,no
2026-05-10,apartment,Cairo,Heliopolis,27000,160,2,2,9.0,9,no
2026-05-10,apartment,Cairo,Madinaty,18000,140,3,2,4.0,4,yes
2026-05-10,apartment,Cairo,Nasr City,15000,165,3,2,6.0,6,yes
2026-05-10,apartment,Cairo,Abasiya,5500,130,3,2,1.0,1,no
2026-05-10,apartment,Cairo,Rehab City,9000,115,3,3,0.0,Ground,no
2026-05-10,apartment,Cairo,Rehab City,10000,182,3,3,5.0,5,no
2026-05-10,apartment,Cairo,Downtown Cairo,8500,135,3,1,7.0,7,yes
2026-05-10,apartment,Cairo,Madinaty,4800,92,2,2,3.0,3,no
2026-05-10,apartment,Cairo,Madinaty,16000,70,2,1,0.0,Ground,no
2026-05-10,apartment,Cairo,Rehab City,6500,99,2,1,2.0,2,no
2026-05-10,studio,Cairo,Rehab City,8500,65,1,1,0.0,Ground,yes
2026-05-10,apartment,Cairo,Rehab City,15000,90,2,1,1.0,1,yes
2026-05-10,apartment,Cairo,Downtown Cairo,11000,140,3,1,3.0,3,no
2026-05-10,apartment,Giza,Dokki,20000,200,3,2,9.0,9,yes
2026-05-10,apartment,Giza,Sheikh Zayed,24000,208,3,3,1.0,1,no
2026-05-10,apartment,Cairo,Rehab City,20000,139,3,3,2.0,2,yes
2026-05-10,apartment,Cairo,Madinaty,5500,100,2,1,5.0,5,yes
2026-05-10,duplex,Alexandria,Miami,10000,260,5,2,10.0,10+,yes
2026-05-10,apartment,Giza,Sheikh Zayed,18500,138,3,2,1.0,1,yes
2026-05-10,apartment,Alexandria,Miami,4500,80,2,1,0.0,Ground,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,25000,208,3,3,2.0,2,no
2026-05-10,duplex,Cairo,New Cairo - El Tagamoa,30000,240,3,3,0.0,Ground,no
2026-05-10,penthouse,Cairo,New Cairo - El Tagamoa,20000,245,3,3,5.0,5,no
2026-05-10,apartment,Giza,Dokki,35000,180,3,2,6.0,6,yes
2026-05-10,apartment,Cairo,Rehab City,12000,162,3,3,4.0,4,no
2026-05-10,apartment,Cairo,Rehab City,8000,155,3,3,3.0,3,no
2026-05-10,apartment,Giza,Sheikh Zayed,5000,125,2,1,2.0,2,no
2026-05-10,apartment,Cairo,Nasr City,7500,130,2,1,9.0,9,no
2026-05-10,apartment,Cairo,Shorouk City,5000,100,2,1,0.0,Ground,yes
2026-05-10,apartment,Cairo,Sheraton,10000,180,3,2,3.0,3,no
2026-05-10,apartment,Cairo,Nasr City,3300,86,2,1,5.0,5,no
2026-05-10,apartment,Giza,Sheikh Zayed,6300,70,2,1,0.0,Ground,no
2026-05-10,apartment,Cairo,Madinaty,12000,96,2,2,2.0,2,yes
2026-05-10,duplex,Cairo,Heliopolis,15000,200,2,2,9.0,9,no
2026-05-10,apartment,Cairo,Heliopolis,6000,120,2,1,7.0,7,no
2026-05-10,apartment,Cairo,Nasr City,7000,170,2,1,1.0,1,no
2026-05-10,studio,Cairo,Madinaty,4500,60,1,1,0.0,Ground,no
2026-05-10,apartment,Cairo,Madinaty,10000,90,2,2,4.0,4,yes
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,25000,192,3,3,2.0,2,no
2026-05-10,apartment,Cairo,Heliopolis,7500,180,2,1,2.0,2,no
2026-05-10,apartment,Giza,Haram,4500,250,5,3,3.0,3,no
2026-05-10,apartment,Cairo,Rehab City,14000,92,2,1,0.0,Ground,yes
2026-05-10,apartment,Cairo,Madinaty,8000,175,3,3,6.0,6,no
2026-05-10,apartment,Cairo,Nasr City,7500,120,2,1,9.0,9,no
2026-05-10,apartment,Cairo,Madinaty,6500,116,3,2,2.0,2,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,20000,250,3,3,2.0,2,no
2026-05-10,apartment,Alexandria,Glim,8500,180,3,1,9.0,9,yes
2026-05-10,apartment,Cairo,Madinaty,6000,124,3,2,1.0,1,no
2026-05-10,apartment,Cairo,Badr City,5000,120,3,1,2.0,2,yes
2026-05-10,apartment,Giza,Sheikh Zayed,20000,175,2,2,2.0,2,yes
2026-05-10,apartment,Cairo,Katameya,7000,180,3,2,0.0,Ground,no
2026-05-10,apartment,Cairo,Nasr City,3800,110,3,1,1.0,1,no
2026-05-10,apartment,Cairo,Nasr City,8500,120,3,1,2.0,2,no
2026-05-10,apartment,Giza,Sheikh Zayed,17500,200,3,3,2.0,2,yes
2026-05-10,penthouse,Cairo,New Cairo - El Tagamoa,16000,199,3,3,3.0,3,no
2026-05-10,apartment,Cairo,Zahraa Al Maadi,12000,175,3,3,4.0,4,yes
2026-05-10,apartment,Cairo,Madinaty,5500,96,2,2,0.0,Ground,yes
2026-05-10,apartment,Cairo,Madinaty,15000,140,3,2,2.0,2,yes
2026-05-10,duplex,Cairo,New Cairo - El Tagamoa,25000,300,4,4,4.0,4,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,20000,138,2,2,1.0,1,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,13500,210,3,3,2.0,2,no
2026-05-10,apartment,Giza,Sheikh Zayed,16000,185,2,2,1.0,1,yes
2026-05-10,apartment,Cairo,Rehab City,6500,99,2,1,3.0,3,no
2026-05-10,apartment,Giza,Dokki,33000,260,3,3,7.0,7,yes
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,7000,180,3,3,2.0,2,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,20000,189,3,3,1.0,1,no
2026-05-10,apartment,Cairo,Madinaty,9000,89,2,2,4.0,4,yes
2026-05-10,apartment,Cairo,Madinaty,9500,143,3,2,5.0,5,no
2026-05-10,apartment,Cairo,Katameya,5500,150,3,2,1.0,1,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,3000,160,3,2,1.0,1,no
2026-05-10,apartment,Giza,Sheikh Zayed,20000,257,3,4,3.0,3,no
2026-05-10,apartment,Cairo,Rehab City,6500,110,2,2,0.0,Ground,no
2026-05-10,apartment,Cairo,Rehab City,7000,131,3,2,2.0,2,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,5500,180,3,2,2.0,2,no
2026-05-10,studio,Giza,Sheikh Zayed,13000,50,1,1,4.0,4,yes
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,11000,160,3,2,2.0,2,no
2026-05-10,apartment,Cairo,New Cairo - El Tagamoa,36000,375,4,4,2.0,2,yes
2026-05-10,apartment,Giza,Sheikh Zayed,20000,148,3,2,1.0,1,yes
